meter_id_hash,service_point_id_hash,locality,zone,feeder_id_hash,dt_id_hash,consumer_category,premise_subtype,tariff_category,first30_kwh,prev30_kwh,last30_kwh,drop_first_to_last_pct,drop_prev_to_last_pct,missing_pct,outage_pct,after_hours_ratio,avg_power_factor,min_power_factor,plateau_max_run_intervals,monthly_baseline_units,sanctioned_load_kw,gruha_jyothi_eligible,solar_capacity_kw,ev_flag,occupancy_pattern,peer_group,peer_rank_first30,peer_rank_last30,peer_rank_drop_points
MTR_000255_HASH,SP_000255_HASH,Peenya,North Circle,FDR_006_HASH,DT_0096_HASH,SMALL_INDUSTRY,SMALL_PACKAGING_UNIT,LT5_SMALL_INDUSTRY,1214.48926,1228.83972,1252.60596,-3.138496,-1.934039,0.0,0.034722,0.152373,0.813828,0.602189,2,1235.78,20.0,0,0.0,0,FAMILY,Peenya|SMALL_INDUSTRY|SMALL_PACKAGING_UNIT,50.0,50.0,0.0
MTR_000256_HASH,SP_000256_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0095_HASH,SMALL_INDUSTRY,COLD_STORAGE,LT5_SMALL_INDUSTRY,3631.47461,3954.4458,4014.61597,-10.550572,-1.521583,0.0,0.0,0.532182,0.860028,0.795178,1,3858.68,30.0,0,0.0,0,FAMILY,Whitefield|SMALL_INDUSTRY|COLD_STORAGE,100.0,100.0,0.0
MTR_000257_HASH,SP_000257_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0109_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,319.21164,329.94095,330.17474,-3.434431,-0.07086,0.0,0.0,0.365037,0.959815,0.891104,2,325.6,3.0,1,0.0,0,MIXED_USE,Koramangala|RESIDENTIAL|2BHK_SMALL_FAMILY,100.0,100.0,0.0
MTR_000258_HASH,SP_000258_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0023_HASH,RESIDENTIAL,PG_OR_HOSTEL,LT2A_RESIDENTIAL,213.26834,216.2717,214.8119,-0.723766,0.674981,0.0,0.052083,0.463748,0.959891,0.892975,2,214.78,5.0,0,0.0,0,FAMILY,Hebbal|RESIDENTIAL|PG_OR_HOSTEL,50.0,50.0,0.0
MTR_000259_HASH,SP_000259_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0019_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,227.25974,240.11279,239.65309,-5.453389,0.191452,0.416667,0.0,0.365245,0.959669,0.894829,2,236.98,3.0,1,0.0,0,FAMILY,Koramangala|RESIDENTIAL|2BHK_SMALL_FAMILY,80.0,80.0,0.0
MTR_000260_HASH,SP_000260_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0080_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,275.42218,283.24179,283.73764,-3.019169,-0.175062,0.0,0.138889,0.365268,0.959747,0.885927,2,280.79,5.0,1,0.0,0,MIXED_USE,Whitefield|RESIDENTIAL|2BHK_SMALL_FAMILY,100.0,100.0,0.0
MTR_000261_HASH,SP_000261_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,377.15427,395.62445,394.55881,-4.614701,0.269357,0.0,0.0,1.560176,0.960167,0.88817,2,308.06,5.0,0,0.0,1,FAMILY,Whitefield|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,60.0,40.0,20.0
MTR_000262_HASH,SP_000262_HASH,Domlur,East Circle,FDR_002_HASH,DT_0017_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,287.52228,296.15729,306.69556,-6.66845,-3.558335,0.0,0.0,0.111183,0.909989,0.833239,2,297.84,3.0,0,0.0,0,FAMILY,Domlur|COMMERCIAL|KIRANA_RETAIL_SHOP,42.857142857142854,57.14285714285714,-14.285714285714285
MTR_000263_HASH,SP_000263_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0082_HASH,COMMERCIAL,SMALL_OFFICE,LT3_COMMERCIAL,400.20999,416.32614,428.75702,-7.133012,-2.985851,0.0,0.0,0.119814,0.910331,0.844372,2,416.72,5.0,0,0.0,0,FAMILY,Electronic City|COMMERCIAL|SMALL_OFFICE,100.0,100.0,0.0
MTR_000264_HASH,SP_000264_HASH,Domlur,East Circle,FDR_002_HASH,DT_0002_HASH,COMMERCIAL,SMALL_OFFICE,LT3_COMMERCIAL,615.53931,637.70178,659.8006,-7.190652,-3.465384,0.0,0.0,0.119445,0.910203,0.84594,2,640.18,8.0,0,0.0,0,FAMILY,Domlur|COMMERCIAL|SMALL_OFFICE,100.0,100.0,0.0
MTR_000265_HASH,SP_000265_HASH,Domlur,East Circle,FDR_014_HASH,DT_0104_HASH,SMALL_INDUSTRY,GARMENT_UNIT,LT5_SMALL_INDUSTRY,1292.37744,1283.32056,1314.354,-1.700476,-2.418215,0.173611,0.104167,0.151261,0.859722,0.791416,2,1315.04,15.0,0,0.0,0,WORKING_COUPLE,Domlur|SMALL_INDUSTRY|GARMENT_UNIT,100.0,100.0,0.0
MTR_000266_HASH,SP_000266_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0103_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,1.18844,1.20739,1.20275,-1.204592,0.383569,0.0,0.0,0.464737,0.959803,0.894467,10,7.05,2.0,1,0.0,0,VACANT,Indiranagar|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,50.0,50.0,0.0
MTR_000267_HASH,SP_000267_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0087_HASH,COMMERCIAL,SUPERMARKET_MINI_MART,LT3_COMMERCIAL,1172.09534,1197.62195,1236.78467,-5.519119,-3.27004,0.0,0.0,0.207325,0.909793,0.846035,1,1208.54,8.0,0,0.0,0,VACANT,KR Puram|COMMERCIAL|SUPERMARKET_MINI_MART,100.0,100.0,0.0
MTR_000268_HASH,SP_000268_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0050_HASH,SMALL_INDUSTRY,GARMENT_UNIT,LT5_SMALL_INDUSTRY,3303.10889,3266.04858,3370.97803,-2.054705,-3.212734,0.0,0.0,0.150098,0.860133,0.789512,1,3340.62,25.0,0,0.0,0,MIXED_USE,Whitefield|SMALL_INDUSTRY|GARMENT_UNIT,100.0,100.0,0.0
MTR_000269_HASH,SP_000269_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0053_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,217.73476,225.19339,224.30048,-3.015467,0.39651,0.0,0.121528,0.365537,0.960058,0.891292,2,222.34,3.0,1,0.0,0,FAMILY,Hebbal|RESIDENTIAL|2BHK_SMALL_FAMILY,71.42857142857143,85.71428571428571,-14.285714285714278
MTR_000270_HASH,SP_000270_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0082_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,94.47964,97.38143,95.74094,-1.334988,1.684608,0.833333,0.0,0.462874,0.960073,0.891121,2,96.78,2.0,0,0.0,0,WORKING_COUPLE,Electronic City|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,75.0,75.0,0.0
MTR_000271_HASH,SP_000271_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0070_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,249.94525,265.31702,265.38901,-6.178856,-0.027134,0.0,0.0,0.346694,0.959765,0.887972,2,259.17,5.0,0,0.0,0,MIXED_USE,Banashankari|RESIDENTIAL|3BHK_FAMILY,25.0,25.0,0.0
MTR_000272_HASH,SP_000272_HASH,Peenya,North Circle,FDR_006_HASH,DT_0066_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,135.53947,136.87128,136.27655,-0.543809,0.434515,0.0,0.034722,0.370242,0.959817,0.891277,2,136.31,5.0,0,0.0,0,WORKING_COUPLE,Peenya|RESIDENTIAL|2BHK_SMALL_FAMILY,100.0,100.0,0.0
MTR_000273_HASH,SP_000273_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0049_HASH,COMMERCIAL,CLINIC,LT3_COMMERCIAL,464.43567,251.84381,133.93703,71.161339,46.817424,0.0,0.0,0.217442,0.910258,0.838897,36,457.72,8.0,0,0.0,0,FAMILY,Koramangala|COMMERCIAL|CLINIC,100.0,50.0,50.0
MTR_000274_HASH,SP_000274_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0105_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,443.67929,479.88672,480.3653,-8.268586,-0.099727,0.0,0.0,0.341199,0.959728,0.889824,2,465.45,3.0,1,0.0,0,FAMILY,Jayanagar|RESIDENTIAL|3BHK_FAMILY,100.0,100.0,0.0
MTR_000275_HASH,SP_000275_HASH,Domlur,East Circle,FDR_014_HASH,DT_0014_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,490.46606,532.65778,532.50031,-8.570265,0.029563,0.0,0.0,0.342308,0.95972,0.896209,2,515.62,5.0,0,0.0,0,FAMILY,Domlur|RESIDENTIAL|3BHK_FAMILY,100.0,100.0,0.0
MTR_000276_HASH,SP_000276_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0008_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,47.82355,48.37114,47.88211,-0.122449,1.010978,0.0,0.052083,0.850878,0.959969,0.894597,2,54.28,2.0,1,2.0,0,SENIOR_CITIZEN,Hebbal|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,28.57142857142857,28.57142857142857,0.0
MTR_000277_HASH,SP_000277_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0095_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,369.48056,400.7323,397.83215,-7.673365,0.723712,0.0,0.0,0.323927,0.960006,0.891448,1,387.46,5.0,1,0.0,0,MIXED_USE,Whitefield|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,40.0,60.0,-20.0
MTR_000278_HASH,SP_000278_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0057_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,288.83978,305.27863,303.86935,-5.203428,0.461634,0.0,0.0,0.346811,0.960001,0.893183,2,298.22,5.0,0,0.0,0,MIXED_USE,KR Puram|RESIDENTIAL|3BHK_FAMILY,42.857142857142854,71.42857142857143,-28.571428571428577
MTR_000279_HASH,SP_000279_HASH,Peenya,North Circle,FDR_006_HASH,DT_0096_HASH,COMMERCIAL,SMALL_OFFICE,LT3_COMMERCIAL,366.69058,387.81451,393.39536,-7.282645,-1.439049,0.0,0.034722,0.120119,0.909968,0.843984,2,381.98,5.0,0,0.0,0,WORKING_COUPLE,Peenya|COMMERCIAL|SMALL_OFFICE,100.0,100.0,0.0
MTR_000280_HASH,SP_000280_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0087_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,103.86215,107.70647,107.17136,-3.18615,0.496823,0.0,0.0,0.364177,0.960146,0.89306,2,106.06,2.0,1,0.0,0,FAMILY,KR Puram|RESIDENTIAL|2BHK_SMALL_FAMILY,20.0,40.0,-20.0
MTR_000281_HASH,SP_000281_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0011_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,116.23109,90.47136,86.39999,25.665336,4.50017,0.0,0.173611,0.402064,0.959867,0.887831,2,40.35,1.0,1,0.0,0,MIXED_USE,Rajajinagar|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,83.33333333333334,66.66666666666666,16.666666666666686
MTR_000282_HASH,SP_000282_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0114_HASH,SMALL_INDUSTRY,WELDING_WORKSHOP,LT5_SMALL_INDUSTRY,1986.40845,1960.79724,2021.97253,-1.790371,-3.119919,0.0,0.104167,0.145283,0.860108,0.79194,2,2005.9,30.0,0,0.0,0,VACANT,Yelahanka|SMALL_INDUSTRY|WELDING_WORKSHOP,100.0,100.0,0.0
MTR_000283_HASH,SP_000283_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0078_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,27.10425,27.34824,27.2793,-0.645835,0.252107,0.0,0.0,0.464324,0.959584,0.89371,2,27.22,2.0,1,0.0,0,WORKING_COUPLE,Jayanagar|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,33.33333333333333,33.33333333333333,0.0
MTR_000284_HASH,SP_000284_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0010_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,61.17442,62.09369,61.85537,-1.113123,0.3838,0.0,0.0,0.739937,0.959822,0.880022,2,71.04,2.0,0,1.0,0,FAMILY,Banashankari|RESIDENTIAL|2BHK_SMALL_FAMILY,37.5,37.5,0.0
MTR_000285_HASH,SP_000285_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0064_HASH,PUBLIC_LIGHTING,STREET_LIGHTING_FEED,PUBLIC_LIGHTING,160.24316,160.12779,160.78001,-0.335022,-0.407313,0.0,0.0,1.934189,0.860326,0.794053,3,160.34,2.0,0,0.0,0,SENIOR_CITIZEN,Koramangala|PUBLIC_LIGHTING|STREET_LIGHTING_FEED,100.0,100.0,0.0
MTR_000286_HASH,SP_000286_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0109_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,569.21063,603.95856,607.75867,-6.772192,-0.6292,0.0,0.0,0.111389,0.90984,0.835882,2,592.16,5.0,0,0.0,0,SENIOR_CITIZEN,Koramangala|COMMERCIAL|KIRANA_RETAIL_SHOP,100.0,100.0,0.0
MTR_000287_HASH,SP_000287_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0085_HASH,RESIDENTIAL,PG_OR_HOSTEL,LT2A_RESIDENTIAL,213.49414,216.39935,215.05359,-0.730441,0.621889,0.0,0.0,0.462821,0.960015,0.895128,2,214.81,3.0,0,0.0,0,WORKING_COUPLE,Banashankari|RESIDENTIAL|PG_OR_HOSTEL,100.0,100.0,0.0
MTR_000288_HASH,SP_000288_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0102_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,174.08798,181.06876,181.04926,-3.99871,0.01077,0.0,0.104167,0.364969,0.960104,0.8995,2,178.24,5.0,1,0.0,0,VACANT,KR Puram|RESIDENTIAL|2BHK_SMALL_FAMILY,80.0,90.0,-10.0
MTR_000289_HASH,SP_000289_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0116_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,273.59363,168.5562,110.99013,59.432488,34.15245,0.0,0.104167,0.148746,0.910011,0.842256,2,269.54,3.0,0,0.0,0,FAMILY,Rajajinagar|COMMERCIAL|KIRANA_RETAIL_SHOP,100.0,100.0,0.0
MTR_000290_HASH,SP_000290_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0099_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,545.58521,605.7865,604.14636,-10.733641,0.270745,0.0,0.0,0.319219,0.959709,0.892631,2,581.42,5.0,0,0.0,0,FAMILY,Yelahanka|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,80.0,80.0,0.0
MTR_000291_HASH,SP_000291_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0113_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,14.4353,14.65012,14.54058,-0.729336,0.747701,0.0,0.052083,0.464915,0.959805,0.897299,3,14.55,1.0,1,0.0,0,VACANT,Hebbal|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,14.285714285714285,14.285714285714285,0.0
MTR_000292_HASH,SP_000292_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0038_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,354.28314,375.07715,372.93884,-5.26576,0.570098,0.0,0.15625,0.347902,0.959832,0.88102,2,366.3,6.0,0,0.0,0,MIXED_USE,Hebbal|RESIDENTIAL|3BHK_FAMILY,83.33333333333334,83.33333333333334,0.0
MTR_000293_HASH,SP_000293_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0057_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,116.20052,90.39785,86.4,25.645768,4.422504,0.0,0.0,0.402607,0.959867,0.894976,2,76.94,5.0,1,0.0,0,VACANT,KR Puram|RESIDENTIAL|2BHK_SMALL_FAMILY,40.0,20.0,20.0
MTR_000294_HASH,SP_000294_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0109_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,410.40411,434.24286,431.82568,-5.219628,0.556641,0.0,0.0,0.347396,0.959731,0.884889,2,424.04,3.0,0,0.0,0,SENIOR_CITIZEN,Koramangala|RESIDENTIAL|3BHK_FAMILY,75.0,75.0,0.0
MTR_000295_HASH,SP_000295_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0043_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,56.42531,56.85654,56.7302,-0.540342,0.222213,0.0,0.0,0.464967,0.959572,0.890351,2,56.61,2.0,0,0.0,0,FAMILY,Indiranagar|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,100.0,100.0,0.0
MTR_000296_HASH,SP_000296_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0080_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,392.34067,423.64319,423.9494,-8.056451,-0.072281,0.0,0.138889,0.323941,0.959898,0.884595,2,412.33,6.0,0,0.0,0,FAMILY,Whitefield|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,80.0,80.0,0.0
MTR_000297_HASH,SP_000297_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0035_HASH,COMMERCIAL,SUPERMARKET_MINI_MART,LT3_COMMERCIAL,1047.87048,1083.64575,1119.47949,-6.833765,-3.306776,0.0,0.034722,0.20711,0.91029,0.835033,2,1088.2,15.0,0,0.0,0,SENIOR_CITIZEN,Whitefield|COMMERCIAL|SUPERMARKET_MINI_MART,50.0,50.0,0.0
MTR_000298_HASH,SP_000298_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0027_HASH,RESIDENTIAL,PG_OR_HOSTEL,LT2A_RESIDENTIAL,332.59399,345.6626,344.02325,-3.4364,0.474261,0.0,0.0,0.455044,0.959737,0.885122,2,339.95,8.0,0,0.0,0,WORKING_COUPLE,KR Puram|RESIDENTIAL|PG_OR_HOSTEL,100.0,100.0,0.0
MTR_000299_HASH,SP_000299_HASH,Domlur,East Circle,FDR_014_HASH,DT_0029_HASH,SMALL_INDUSTRY,COLD_STORAGE,LT5_SMALL_INDUSTRY,2355.21191,2496.91455,2579.40405,-9.518979,-3.303657,0.0,0.0,0.530827,0.816705,0.609408,1,2488.17,25.0,0,0.0,0,FAMILY,Domlur|SMALL_INDUSTRY|COLD_STORAGE,50.0,50.0,0.0
MTR_000300_HASH,SP_000300_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0027_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,420.41919,355.67688,344.6712,18.017252,3.094291,0.0,0.0,1.067149,0.960145,0.888286,2,304.91,3.0,0,0.0,1,FAMILY,KR Puram|RESIDENTIAL|3BHK_FAMILY,100.0,100.0,0.0
MTR_000301_HASH,SP_000301_HASH,Peenya,North Circle,FDR_006_HASH,DT_0066_HASH,SMALL_INDUSTRY,SMALL_PACKAGING_UNIT,LT5_SMALL_INDUSTRY,3197.18408,3144.25732,3264.09302,-2.092746,-3.811256,0.0,0.034722,0.152414,0.859763,0.78949,2,3232.8,25.0,0,0.0,0,FAMILY,Peenya|SMALL_INDUSTRY|SMALL_PACKAGING_UNIT,100.0,100.0,0.0
MTR_000302_HASH,SP_000302_HASH,Domlur,East Circle,FDR_014_HASH,DT_0059_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,248.24515,267.70453,271.08368,-9.199991,-1.262269,0.0,0.0,0.111576,0.909944,0.839089,2,263.42,2.0,0,0.0,0,FAMILY,Domlur|COMMERCIAL|KIRANA_RETAIL_SHOP,28.57142857142857,42.857142857142854,-14.285714285714285
MTR_000303_HASH,SP_000303_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0057_HASH,RESIDENTIAL,PG_OR_HOSTEL,LT2A_RESIDENTIAL,248.18289,257.90897,255.8457,-3.087566,0.799997,0.0,0.0,1.024621,0.960226,0.893213,2,289.57,3.0,0,1.0,0,FAMILY,KR Puram|RESIDENTIAL|PG_OR_HOSTEL,50.0,50.0,0.0
MTR_000304_HASH,SP_000304_HASH,Indiranagar,East Circle,FDR_001_HASH,DT_0016_HASH,APARTMENT_COMMON_AREA,GATED_COMMUNITY_COMMON_AREA,APARTMENT_COMMON,1180.34875,1189.01562,1184.29858,-0.334632,0.396718,0.0,0.0,0.461513,0.90968,0.846296,1,1184.9,30.0,0,0.0,0,SENIOR_CITIZEN,Indiranagar|APARTMENT_COMMON_AREA|GATED_COMMUNITY_COMMON_AREA,100.0,100.0,0.0
MTR_000305_HASH,SP_000305_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0097_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,116.23734,104.444,105.60001,9.151394,-1.106819,0.0,0.0,0.401685,0.960065,0.888231,2,80.22,2.0,0,0.0,0,FAMILY,Electronic City|RESIDENTIAL|2BHK_SMALL_FAMILY,42.857142857142854,85.71428571428571,-42.857142857142854
MTR_000306_HASH,SP_000306_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0075_HASH,COMMERCIAL,SMALL_OFFICE,LT3_COMMERCIAL,162.59148,168.12341,170.25282,-4.712022,-1.266575,0.520833,0.0,0.119537,0.910212,0.843033,2,168.81,5.0,0,0.0,0,FAMILY,Jayanagar|COMMERCIAL|SMALL_OFFICE,33.33333333333333,33.33333333333333,0.0
MTR_000307_HASH,SP_000307_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0093_HASH,COMMERCIAL,SMALL_OFFICE,LT3_COMMERCIAL,513.15942,533.84235,550.48175,-7.273047,-3.116914,0.0,0.0,0.119945,0.909914,0.84751,2,534.67,8.0,0,0.0,0,FAMILY,Jayanagar|COMMERCIAL|SMALL_OFFICE,66.66666666666666,100.0,-33.33333333333334
MTR_000308_HASH,SP_000308_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0013_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,30.17681,30.66182,30.56172,-1.275505,0.326463,0.0,0.0,0.369764,0.959803,0.890184,2,30.44,2.0,0,0.0,0,VACANT,Indiranagar|RESIDENTIAL|2BHK_SMALL_FAMILY,33.33333333333333,50.0,-16.66666666666667
MTR_000309_HASH,SP_000309_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0083_HASH,APARTMENT_COMMON_AREA,APARTMENT_COMMON_PUMP_LIFT,APARTMENT_COMMON,1048.27148,1052.96338,1056.1394,-0.750561,-0.301627,0.0,0.052083,0.928378,0.910127,0.846066,2,885.82,25.0,0,0.0,1,FAMILY,Hebbal|APARTMENT_COMMON_AREA|APARTMENT_COMMON_PUMP_LIFT,100.0,100.0,0.0
MTR_000310_HASH,SP_000310_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0054_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,177.46463,183.74797,183.11517,-3.184039,0.344383,0.0,0.0,0.364699,0.959976,0.889139,2,181.01,2.0,1,0.0,0,FAMILY,Yelahanka|RESIDENTIAL|2BHK_SMALL_FAMILY,87.5,87.5,0.0
MTR_000311_HASH,SP_000311_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0056_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,39.15455,40.6815,40.49648,-3.427246,0.454812,0.0,0.104167,0.364658,0.960002,0.898702,2,89.01,3.0,0,0.0,0,FAMILY,Rajajinagar|RESIDENTIAL|2BHK_SMALL_FAMILY,42.857142857142854,42.857142857142854,0.0
MTR_000312_HASH,SP_000312_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0034_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,103.32446,90.7475,83.2494,19.429151,8.262597,0.0,0.0,0.400297,0.959961,0.890032,2,106.73,5.0,1,0.0,0,FAMILY,Koramangala|RESIDENTIAL|2BHK_SMALL_FAMILY,20.0,20.0,0.0
MTR_000313_HASH,SP_000313_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0088_HASH,COMMERCIAL,SALON,LT3_COMMERCIAL,473.84335,483.38681,498.49313,-5.202095,-3.1251,0.0,0.0,0.104739,0.910445,0.844361,2,488.01,8.0,0,0.0,0,WORKING_COUPLE,Indiranagar|COMMERCIAL|SALON,100.0,100.0,0.0
MTR_000314_HASH,SP_000314_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0069_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,242.29358,251.88022,249.10147,-2.80977,1.103202,0.694444,0.0,0.364934,0.959808,0.898669,2,248.53,5.0,0,0.0,0,FAMILY,Yelahanka|RESIDENTIAL|2BHK_SMALL_FAMILY,100.0,100.0,0.0
MTR_000315_HASH,SP_000315_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0012_HASH,COMMERCIAL,SUPERMARKET_MINI_MART,LT3_COMMERCIAL,1101.71692,1127.48755,1164.03882,-5.656798,-3.241834,0.0,0.0,0.303843,0.909916,0.841254,2,1051.54,8.0,0,0.0,0,FAMILY,KR Puram|COMMERCIAL|SUPERMARKET_MINI_MART,50.0,50.0,0.0
MTR_000316_HASH,SP_000316_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0085_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,65.15208,67.31961,67.06619,-2.937908,0.37644,0.0,0.0,0.364133,0.960089,0.891868,2,66.3,3.0,1,0.0,0,FAMILY,Banashankari|RESIDENTIAL|2BHK_SMALL_FAMILY,50.0,50.0,0.0
MTR_000317_HASH,SP_000317_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0071_HASH,COMMERCIAL,CLINIC,LT3_COMMERCIAL,345.99689,357.2504,369.36261,-6.75316,-3.390399,0.0,0.104167,0.094134,0.910213,0.831671,2,359.28,8.0,0,0.0,0,WORKING_COUPLE,Rajajinagar|COMMERCIAL|CLINIC,33.33333333333333,66.66666666666666,-33.33333333333333
MTR_000318_HASH,SP_000318_HASH,Domlur,East Circle,FDR_002_HASH,DT_0092_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,342.50824,371.66278,370.84497,-8.273299,0.220041,0.0,0.138889,0.342192,0.960327,0.893,2,360.63,5.0,1,0.0,0,MIXED_USE,Domlur|RESIDENTIAL|3BHK_FAMILY,75.0,75.0,0.0
